Min0,Min1,Min2,Min3,Min4,Max0,Max1,Max2,Max3,Max4,Mean0,Mean1,Mean2,Mean3,Mean4,Std0,Std1,Std2,Std3,Std4,Range0,Range1,Range2,Range3,Range4,Peaksen0peak0,Peaksen0peak1,Peaksen1peak0,Peaksen1peak1,Peaksen2peak0,Peaksen2peak1,Peaksen3peak0,Peaksen3peak1,Peaksen4peak0,Peaksen4peak1,Avg_mpu1,Avg_mpu2,Std_mpu1,Std_mpu2,Type_of_contact
0.5,0.4,0.6,0.7,0.5,0.6,0.4,0.6,0.8,0.5,0.5,0.4,0.6,0.7,0.5,0,0,0,0,0,0.1,0,0.1,0.1,0.1,0,1,0,0,0,1,0,0,1,0,58.7,-158.6,3.7,10.5,choke
0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.7,-147,2,2,hug
0.7,0.6,0.5,0.6,0.5,0.8,0.7,0.7,0.7,0.6,0.8,0.7,0.6,0.7,0.6,0.1,0,0.1,0,0.1,0.1,0.1,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0,0,55,-151.5,11.5,10.6,choke
0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.1,0,0,0,0,0.1,0,0,0.1,0,3,0,0,0,2,0,1,0,0,0,74.5,-130.1,94.7,81.6,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.4,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0,0.1,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,39.7,-150,71.3,61.2,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,233.9,46.6,880.8,919.7,shove
0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,1,0,74.4,-151.7,60.7,11.8,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0.1,0,0.1,0,0,0,1,1,1,1,1,0,1,1,1,79.7,-147,216.5,90.1,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8,-151.1,835.2,1003.5,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.7,-143.3,3.9,3.3,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7,-148.6,65,55.2,caress
0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.1,-146.3,3.3,3,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,53,-150.6,91.1,85.8,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2,-160.8,132.9,53,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0.1,0,0,1,0,0,0,0,0,2,1,54.3,-133.4,48.9,111.9,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.8,-146.8,40.7,52.4,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.3,-143.3,13.2,8,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.3,-154.6,21.7,35.3,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.9,-253.3,485.9,351.8,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.1,-147.7,15.1,7.8,touch
0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.1,-150.3,36.6,17,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.1,-144.7,5,5.5,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5,-146.8,3,2.4,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.6,156.2,744,999.3,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,-147.4,24.6,32.7,touch
0.4,0.4,0.5,0.3,0.3,0.5,0.4,0.5,0.3,0.3,0.5,0.4,0.5,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.8,-149.9,2.5,2.3,hug
0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.4,0.2,0.3,0.2,0.3,0.4,0.2,0.3,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,56.1,-147.7,25.9,24.3,hug
0.7,0.5,0.6,0.5,0.8,0.8,0.6,0.7,0.6,0.8,0.8,0.5,0.6,0.6,0.8,0,0,0,0,0,0.1,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,1,0,51.4,-148.3,2.9,7,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8,-128.7,36.8,37.1,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.8,-145.6,16.7,14.2,touch
0.7,0.6,0.4,0.6,0.4,0.8,0.6,0.5,0.7,0.5,0.7,0.6,0.5,0.6,0.4,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,52.4,-146.9,14.5,12.3,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0.1,0,0,0,0.1,3,0,1,0,0,0,0,0,2,0,63.8,-148.4,104.5,34.1,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.1,-145.1,472,787.2,shove
0.3,0.4,0.4,0.2,0.3,0.4,0.4,0.4,0.2,0.3,0.3,0.4,0.4,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.9,-148.1,2.2,2.5,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.6,-144.4,16.3,11.5,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.4,-119.7,234.2,376.7,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0.1,0.1,0,0,0,0,1,1,1,1,0,1,1,1,58.5,-183.2,51.7,124.7,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2,-154.2,22.7,16.8,touch
0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4,-145.6,3.3,2.2,touch
0.6,0.6,0.6,0.8,0.5,0.6,0.6,0.7,0.8,0.5,0.6,0.6,0.7,0.8,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,45.7,-146.4,92.3,29.5,choke
0.2,0.2,0.3,0.2,0.2,0.4,0.3,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.1,0,0,0,0,0.2,0,0,0.1,0,3,0,1,0,2,0,3,0,0,0,-35.4,-156,161.6,51.5,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-146.9,7.9,5.4,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.1,-119.6,184.8,135.3,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6,-149.1,8.7,7.5,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.7,-111.2,480,314.7,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,-324.7,570.1,784.4,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.1,-144.5,5.6,6.5,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.2,204,959.2,1048.4,shove
0.3,0.4,0.4,0.2,0.3,0.3,0.4,0.4,0.2,0.3,0.3,0.4,0.4,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.7,-149.2,2.3,2.7,hug
0.3,0.4,0.4,0.2,0.4,0.3,0.4,0.5,0.3,0.5,0.3,0.4,0.5,0.3,0.4,0,0,0,0,0,0,0,0.1,0.1,0.1,0,1,0,0,0,1,1,0,0,1,88.4,-120.2,29.2,32.2,choke
0.6,0.6,0.6,0.8,0.6,0.8,0.6,0.8,1,0.7,0.7,0.6,0.7,1,0.6,0,0,0.1,0.1,0,0.1,0,0.2,0.2,0.1,0,0,1,0,0,1,0,1,1,1,67.4,-127.8,13.2,34.6,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7,-147.3,7.1,4.9,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.6,-146.6,20,38.2,caress
0.5,0.5,0.5,0.5,0.4,0.6,0.5,0.6,0.6,0.4,0.5,0.5,0.5,0.5,0.4,0,0,0,0,0,0.1,0,0.1,0.1,0.1,0,0,1,0,0,0,1,0,1,0,67.6,-161.3,14.6,26.9,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0.1,0,0.1,0,0,1,0,0,0,1,0,0,0,2,0,66.4,-152.9,230.7,73.1,squeeze
0.4,0.6,0.5,0.4,0.4,0.5,0.7,0.6,0.5,0.4,0.4,0.6,0.6,0.5,0.4,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,1,46.6,-126.5,60.5,42.7,choke
0.3,0.3,0.4,0.2,0.3,0.3,0.4,0.4,0.2,0.3,0.3,0.4,0.4,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4,-142.8,20.8,23.5,hug
0.2,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,57.4,-153.7,49,29.2,hug
0.2,0.2,0.3,0.2,0.2,0.6,0.3,0.5,0.4,0.6,0.4,0.3,0.4,0.3,0.5,0.2,0,0.1,0.1,0.2,0.4,0.1,0.2,0.2,0.5,0,0,1,0,1,0,0,0,1,0,48.6,-136.3,24.9,36.5,choke
0.2,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,64.6,-132.5,29.6,19.5,hug
0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.6,-147.4,3.3,2.9,hug
0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,152.4,-87.5,139.8,111.1,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0.1,0,0,0.1,2,1,2,0,1,0,2,0,2,0,19.3,-166.7,135.8,142,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,-172.9,104.1,87.7,squeeze
0.3,0.4,0.4,0.3,0.4,0.3,0.4,0.4,0.3,0.4,0.3,0.4,0.4,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.2,-144.2,5.7,2.8,hug
0.4,0.6,0.4,0.5,0.4,0.4,0.6,0.5,0.5,0.4,0.4,0.6,0.4,0.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.2,-144.1,2.9,3.8,choke
0.6,0.5,1,0.4,0.6,0.7,0.6,1.1,0.5,0.6,0.6,0.6,1,0.5,0.6,0,0,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,18.4,-155.1,13.1,15.8,choke
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.5,-138.6,7.8,9.5,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.8,-135.4,52.5,41.6,caress
0.3,0.4,0.4,0.3,0.3,0.3,0.4,0.4,0.3,0.4,0.3,0.4,0.4,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.4,-146.3,2.1,2.8,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2,-146.9,6.2,3.2,touch
0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0.1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,47,-143,78.2,37.7,squeeze
0.3,0.4,0.4,0.2,0.3,0.3,0.4,0.4,0.2,0.3,0.3,0.4,0.4,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.4,-138.7,8.9,4.3,hug
0.2,0.2,0.3,0,0.2,0.2,0.4,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0,0.1,0,0.1,0,0,0.1,0,0.2,0.1,3,0,3,0,2,0,1,1,2,0,44.1,-141,164.6,91,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1,-146.8,5.8,1.6,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6,-141.8,116.7,47,caress
0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.8,-145.6,3.2,4.7,hug
0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.7,-144.5,3.1,1.9,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.9,-140.1,9.4,13.7,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,-159.4,91.4,100.3,caress
0.3,0.2,0.3,0.2,0.2,0.3,0.2,0.4,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53.7,-138.6,8.9,13.6,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,-146.8,4.1,3,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-96.5,-288.7,859.5,1039.9,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.4,-143.3,69,96,caress
0.2,0.2,0.3,0.2,0.2,0.3,0.4,0.4,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0,0.1,0,0,0,0.1,0.1,0.1,0,0.1,2,0,1,0,1,1,1,0,1,0,32.9,-159.4,119.9,54.6,squeeze
0.3,0.4,0.4,0.3,0.4,0.3,0.4,0.4,0.3,0.4,0.3,0.4,0.4,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.6,-146.7,7.7,7.9,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.1,-205.5,893.3,957.4,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.6,0.2,0.2,0.3,0.2,0.3,0,0,0,0,0.1,0,0,0,0,0.4,2,0,1,0,1,0,2,0,2,0,70.3,-149.1,91.9,48.9,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5,-119,42.8,46.3,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.3,-145.9,1.6,2.8,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57.9,-148.7,25.1,51.8,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.7,-155.3,105.7,48.7,caress
0.2,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0.1,0,0,0,0.1,1,1,0,0,1,1,1,1,1,1,88.6,-142.3,98.4,87.8,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.6,116.1,620.1,1039,shove
0.4,0.3,0.4,0.2,0.2,0.4,0.3,0.4,0.2,0.3,0.4,0.3,0.4,0.2,0.3,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,59.1,-143.5,19.2,6,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.7,53.3,1038.5,1203.9,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.3,-156.3,17.3,14.6,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9,-154.7,450.2,666.7,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150.7,-363.9,579.5,613,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.6,-152.4,100.9,57.3,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.3,-129.7,265,180.6,shove
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,2,0,0,0,0,0,31.2,-157.3,102.9,66.9,squeeze
0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,47.4,-154.7,60.2,55.4,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9,-185.9,385.8,418.8,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.2,-85.3,265.2,415.8,shove
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.1,-150.4,21.6,17.2,touch
0.4,0.3,0.4,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,42.7,-118.4,45.6,38.7,hug
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.9,-126.3,140,59.9,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.9,-149.3,53.3,60.5,caress
0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0.1,0.1,0,0,0,0,2,0,1,1,0,0,2,0,69.3,-174.1,213.6,170.5,squeeze
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.3,-144.9,29.6,17.9,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.6,-145.6,6.6,8,touch
0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9,-149.3,48.3,87.8,caress
